order_id,restaurant_name,city,category,order_value,delivery_time_mins,rating,order_date,time_slot,is_reorder,discount_applied,platform
100167,Dominos,Mumbai,Pizza,452.75,39.0,5.0,2024-10-15 14:40:00,lunch,False,59.12,Android
100535,Baskin Robbins,Pune,Desserts,552.27,44.0,4.0,2024-12-01 18:57:00,snacks,False,,Android
100584,Saravana Bhavan,Mumbai,South Indian,231.03,25.0,3.8,2024-11-25 19:35:00,dinner,True,96.44,Android
101278,China Town,Surat,Chinese,169.96,32.0,4.3,2024-10-02 13:10:00,lunch,False,,Android
101944,Udupi Palace,Chennai,South Indian,176.83,40.0,3.0,2024-12-20 22:38:00,dinner,False,15.07,Android
101450,Bawarchi,Chennai,Biryani,406.86,31.0,3.8,2024-11-03 12:59:00,lunch,False,,Android
101779,McDonald's,Mumbai,Burger,245.01,55.0,3.2,2024-12-18 20:17:00,dinner,False,99.58,Web
101133,Starbucks,Bangalore,Beverages,277.13,27.0,3.2,2024-11-06 08:21:00,breakfast,False,,iOS
101095,Moti Mahal,Mumbai,North Indian,695.29,30.0,3.3,2024-10-20 10:55:00,breakfast,True,,Android
100814,Dum Pukht,Ahmedabad,Biryani,279.58,,4.1,2024-10-25 15:38:00,snacks,False,,iOS
100317,Punjab Grill,Delhi,North Indian,169.13,47.0,4.6,2024-12-27 23:16:00,dinner,True,,iOS
101307,Murugan Idli Shop,Chennai,South Indian,287.81,54.0,4.3,2024-10-22 15:20:00,snacks,False,90.53,iOS
101757,Saffron,Jaipur,North Indian,380.51,41.0,4.9,2024-10-21 15:59:00,snacks,False,,Android
100517,Empire Restaurant,Mumbai,Biryani,346.82,39.0,5.0,2024-12-01 17:47:00,snacks,True,39.02,iOS
101702,McDonald's,Delhi,Burger,496.39,30.0,4.2,2024-12-24 13:00:00,lunch,True,45.69,iOS
100534,Dum Pukht,Hyderabad,Biryani,192.8,55.0,3.3,2024-12-13 14:36:00,lunch,False,114.33,Android
101585,MTR,Surat,South Indian,623.49,57.0,4.8,2024-12-09 16:20:00,snacks,False,,iOS
100272,MTR,Pune,South Indian,274.55,,4.1,2024-10-24 19:57:00,dinner,False,,Web
100549,Udupi Palace,Delhi,South Indian,198.3,56.0,4.2,2024-11-20 23:29:00,dinner,True,,Android
100965,Salad Days,Mumbai,Healthy,537.54,35.0,4.0,2024-11-24 17:22:00,snacks,False,98.9,Android
101732,The Fish Shack,Hyderabad,Seafood,514.23,,4.3,2024-12-25 13:05:00,lunch,False,,Android
101747,The Burger Club,Bangalore,Burger,181.9,36.0,4.2,2024-11-23 21:29:00,dinner,False,,Android
100599,Saffron,Bangalore,North Indian,557.47,42.0,3.4,2024-10-13 13:59:00,lunch,True,74.63,Web
101636,Wok To Walk,Mumbai,Chinese,900.0,71.0,4.3,2024-10-28 07:05:00,breakfast,False,87.71,Android
100571,MTR,Delhi,South Indian,176.8,38.0,3.5,2024-12-29 16:06:00,snacks,True,86.38,iOS
100075,Freshmenu,Chennai,Healthy,415.23,34.0,4.4,2024-10-23 20:53:00,dinner,False,,Android
100062,Mainland China,Mumbai,Chinese,488.63,,4.2,2024-11-28 13:51:00,lunch,True,84.06,Android
101850,Dum Pukht,Hyderabad,Biryani,264.5,55.0,,2024-12-05 16:31:00,,False,70.51,Android
100810,Wat-A-Burger,Bangalore,Burger,376.79,34.0,4.2,2024-12-26 23:21:00,dinner,False,22.66,Android
100245,Salad Days,Bangalore,Healthy,157.63,50.0,4.8,2024-12-07 13:09:00,,True,,iOS
101050,Barbeque Nation,Bangalore,North Indian,369.9,61.0,3.2,2024-11-10 17:20:00,snacks,True,96.09,Android
101123,Behrouz Biryani,Kolkata,Biryani,141.59,67.0,3.7,2024-12-07 10:26:00,breakfast,True,43.6,iOS
101518,Murugan Idli Shop,Kolkata,South Indian,390.38,49.0,3.2,2024-11-23 19:14:00,dinner,False,97.0,Android
100106,Moti Mahal,Mumbai,North Indian,404.73,31.0,4.4,2024-12-25 20:53:00,dinner,False,32.03,Android
100674,Moti Mahal,Delhi,North Indian,351.5,36.0,4.0,2024-11-18 13:09:00,lunch,False,,Android
100643,Theobroma,Mumbai,Desserts,141.59,34.0,3.2,2024-10-08 22:59:00,dinner,True,,Android
101660,Blue Tokai,Delhi,Beverages,787.25,37.0,4.3,2024-12-11 15:19:00,snacks,False,112.2,iOS
100666,Dhaba Express,Bangalore,North Indian,334.04,15.0,3.6,2024-12-23 23:45:00,dinner,False,37.56,iOS
100510,Salad Days,Chennai,Healthy,169.55,49.0,4.7,2024-10-30 21:12:00,dinner,False,39.95,iOS
100132,Behrouz Biryani,Mumbai,Biryani,177.73,62.0,4.2,2024-11-04 12:27:00,lunch,False,35.55,iOS
100445,Udupi Palace,Pune,South Indian,215.44,57.0,3.8,2024-11-11 12:34:00,lunch,False,,iOS
100867,China Town,Bangalore,Chinese,597.41,50.0,4.0,2024-11-28 14:12:00,lunch,False,,Android
101907,China Town,Jaipur,Chinese,202.58,25.0,4.6,2024-11-09 12:44:00,lunch,False,,Android
101882,La Folie,Kolkata,Desserts,372.41,61.0,3.7,2024-11-03 18:21:00,snacks,False,,Android
101808,Udupi Palace,Bangalore,South Indian,427.26,42.0,4.7,2024-11-29 21:51:00,dinner,False,114.2,Web
100058,MTR,Bangalore,South Indian,164.09,35.0,4.5,2024-12-13 07:03:00,breakfast,True,84.04,Android
101864,Barbeque Nation,Hyderabad,North Indian,900.0,,4.0,2024-10-10 12:29:00,lunch,True,78.31,iOS
101089,Oven Story,Lucknow,Pizza,659.44,29.0,2.4,2024-11-21 17:51:00,snacks,True,100.41,Android
101153,Burger King,Chennai,Burger,204.79,56.0,3.3,2024-12-15 21:13:00,dinner,False,,Web
100087,Behrouz Biryani,Chennai,Biryani,529.14,40.0,4.4,2024-12-29 13:24:00,lunch,True,38.5,iOS
101886,Tea Trails,Delhi,Beverages,476.33,49.0,4.2,2024-11-18 17:49:00,snacks,True,,iOS
100772,Barbeque Nation,Kolkata,North Indian,626.39,42.0,4.3,2024-12-27 13:45:00,lunch,False,,Web
101459,Burgerama,Mumbai,Burger,669.89,20.0,4.8,2024-11-15 20:07:00,dinner,True,,Android
100709,Empire Restaurant,Mumbai,Biryani,401.69,44.0,4.4,2024-11-26 20:56:00,dinner,False,76.06,iOS
101583,Nandhini,Hyderabad,South Indian,372.71,24.0,4.5,2024-11-12 23:31:00,dinner,True,14.92,Android
101359,Kathi Roll Corner,Mumbai,Rolls & Wraps,689.62,41.0,4.1,2024-10-04 19:00:00,dinner,True,89.85,Android
101588,Theobroma,Delhi,Desserts,303.67,50.0,3.6,2024-10-03 17:05:00,snacks,True,,iOS
100539,La Folie,Delhi,Desserts,252.62,35.0,4.5,2024-10-12 10:35:00,breakfast,False,117.7,Android
101458,McDonald's,Chennai,Burger,181.44,20.0,4.3,2024-11-04 13:08:00,lunch,False,,Android
101199,Paradise Biryani,Chennai,Biryani,822.91,31.0,3.6,2024-11-03 14:54:00,lunch,True,,Web
101579,Naturals Ice Cream,Hyderabad,Desserts,179.46,56.0,3.6,2024-10-14 23:25:00,dinner,False,,Web
101639,Saffron,Lucknow,North Indian,129.54,35.0,3.1,2024-12-03 10:16:00,breakfast,False,,Android
100419,Dum Pukht,Chennai,Biryani,461.34,39.0,3.9,2024-11-27 12:44:00,lunch,True,111.2,iOS
101881,Wok To Walk,Chennai,Chinese,346.92,35.0,4.2,2024-11-10 13:25:00,lunch,False,,Android
101074,Punjab Grill,Bangalore,North Indian,900.0,29.0,3.8,2024-11-19 10:48:00,breakfast,True,,Android
101733,Udupi Palace,Delhi,South Indian,294.92,44.0,4.8,2024-10-08 21:38:00,dinner,False,,Android
100169,McDonald's,Bangalore,Burger,353.82,55.0,4.0,2024-11-14 13:58:00,lunch,True,,Android
100852,Saffron,Chennai,North Indian,483.1,,2.8,2024-10-19 14:15:00,lunch,False,,Web
101778,La Pino'z,Delhi,Pizza,676.62,55.0,4.4,2024-10-10 13:38:00,lunch,False,118.41,iOS
101755,Moti Mahal,Surat,North Indian,361.23,51.0,4.3,2024-10-24 23:37:00,dinner,False,46.31,Android
101719,Udupi Palace,Surat,South Indian,105.37,51.0,4.3,2024-11-04 08:37:00,breakfast,True,59.04,Android
101792,Bawarchi,Chennai,Biryani,271.84,59.0,3.7,2024-12-01 19:16:00,dinner,False,,Android
101318,Empire Restaurant,Chennai,Biryani,422.84,43.0,4.3,2024-11-24 19:08:00,dinner,True,22.48,iOS
101758,Murugan Idli Shop,Delhi,South Indian,211.5,28.0,3.3,2024-12-26 13:06:00,lunch,True,81.19,Web
101825,Punjab Grill,Hyderabad,North Indian,538.89,42.0,4.4,2024-12-23 13:01:00,lunch,False,,Android
100305,Blue Tokai,Chennai,Beverages,231.63,27.0,4.4,2024-12-24 19:13:00,dinner,False,50.86,Android
101538,Udupi Palace,Chennai,South Indian,289.78,15.0,3.9,2024-10-18 23:59:00,dinner,False,58.48,Android
100336,Murugan Idli Shop,Bangalore,South Indian,180.17,22.0,4.3,2024-11-14 09:18:00,breakfast,False,56.76,iOS
100996,Raw Pressery Kitchen,Bangalore,Healthy,204.51,38.0,3.2,2024-11-21 23:11:00,dinner,True,60.98,iOS
100570,Chaayos,Mumbai,Beverages,484.6,35.0,,2024-10-24 21:47:00,dinner,True,31.58,Android
100089,Roll House,Kolkata,Rolls & Wraps,131.51,44.0,4.0,2024-10-19 22:35:00,dinner,True,,iOS
100875,Naturals Ice Cream,Bangalore,Desserts,628.63,53.0,3.4,2024-10-06 14:33:00,lunch,True,24.39,Web
101170,MTR,Mumbai,South Indian,297.98,36.0,3.3,2024-10-12 20:03:00,dinner,False,,Android
101982,Frankie Express,Pune,Rolls & Wraps,80.0,44.0,5.0,2024-11-12 07:51:00,breakfast,False,,Android
100713,Saravana Bhavan,Delhi,South Indian,297.52,43.0,2.8,2024-11-23 12:42:00,lunch,False,116.24,iOS
101775,McDonald's,Pune,Burger,333.17,65.0,,2024-10-15 10:21:00,breakfast,False,99.89,Android
101883,Oh Calcutta,Hyderabad,Seafood,356.72,47.0,4.3,2024-12-21 13:14:00,lunch,True,,iOS
101468,Wat-A-Burger,Delhi,Burger,622.2,,4.2,2024-12-19 20:17:00,dinner,True,18.88,iOS
100222,Mainland China,Hyderabad,Chinese,519.84,33.0,3.8,2024-12-08 15:05:00,snacks,False,,iOS
100320,Saravana Bhavan,Mumbai,South Indian,382.35,46.0,3.4,2024-12-29 18:09:00,snacks,False,53.06,Android
101791,Punjab Grill,Bangalore,North Indian,329.73,47.0,4.3,2024-12-23 13:25:00,lunch,True,30.15,iOS
100879,Dominos,Bangalore,Pizza,406.35,46.0,3.7,2024-12-01 12:47:00,lunch,True,116.04,iOS
101831,Murugan Idli Shop,Surat,South Indian,399.65,44.0,3.9,2024-10-07 21:17:00,dinner,False,91.48,Android
100826,The Roll Story,Ahmedabad,Rolls & Wraps,474.59,23.0,3.9,2024-11-19 12:36:00,lunch,False,,iOS
101792,Bawarchi,Chennai,Biryani,271.84,59.0,3.7,2024-12-01 19:16:00,dinner,False,,Android
101488,Empire Restaurant,Chennai,Biryani,610.27,49.0,3.9,2024-11-25 23:59:00,dinner,False,,Web
100139,Barbeque Nation,Mumbai,North Indian,134.31,36.0,3.9,2024-10-10 22:38:00,dinner,False,62.95,iOS
100164,Frankie Express,Hyderabad,Rolls & Wraps,520.38,,3.1,2024-12-18 13:00:00,lunch,True,,Android
101811,Wat-A-Burger,Chennai,Burger,144.25,,3.6,2024-12-24 14:19:00,lunch,True,19.46,Android
101471,Paradise Biryani,Hyderabad,Biryani,300.3,42.0,3.0,2024-12-15 20:25:00,dinner,True,,iOS
100961,Moti Mahal,Bangalore,North Indian,421.28,52.0,4.0,2024-10-02 15:28:00,snacks,True,29.71,iOS
101796,Burger King,Bangalore,Burger,620.97,54.0,4.1,2024-11-22 20:58:00,dinner,False,83.06,Android
101261,Dhaba Express,Mumbai,North Indian,564.66,46.0,4.1,2024-12-17 14:49:00,lunch,True,57.34,Android
101519,Bawarchi,Mumbai,Biryani,468.48,32.0,3.2,2024-11-24 12:14:00,lunch,False,,iOS
101964,Oven Story,Delhi,Pizza,314.91,42.0,5.0,2024-10-12 21:49:00,dinner,False,75.27,Android
101319,The Roll Story,Bangalore,Rolls & Wraps,232.49,39.0,3.8,2024-11-17 13:24:00,lunch,True,,Android
101842,Paradise Biryani,Delhi,Biryani,275.19,45.0,3.3,2024-10-05 12:08:00,lunch,True,,Android
100634,Dum Pukht,Hyderabad,Biryani,441.56,35.0,,2024-10-01 23:08:00,dinner,False,110.08,iOS
101207,Salad Days,Chennai,Healthy,232.72,23.0,3.1,2024-11-09 19:30:00,dinner,True,109.56,Android
100656,Saravana Bhavan,Bangalore,South Indian,856.66,15.0,3.9,2024-11-26 13:12:00,lunch,False,90.87,Android
100017,Nandhini,Mumbai,South Indian,560.4,34.0,3.7,2024-12-12 19:24:00,dinner,False,90.76,Android
101657,Udupi Palace,Hyderabad,South Indian,363.46,25.0,3.7,2024-10-17 21:41:00,dinner,False,30.35,iOS
101184,Moti Mahal,Ahmedabad,North Indian,253.73,50.0,3.6,2024-10-16 22:13:00,dinner,True,62.88,iOS
100138,La Folie,Chennai,Desserts,452.11,38.0,4.2,2024-10-22 13:30:00,lunch,False,87.12,Web
101377,Sweet Truth,Delhi,Desserts,244.53,58.0,3.8,2024-11-30 16:40:00,snacks,False,,iOS
100698,Moti Mahal,Hyderabad,North Indian,423.85,31.0,3.9,2024-12-14 18:28:00,snacks,True,79.87,Android
101098,Behrouz Biryani,Bangalore,Biryani,687.29,28.0,4.0,2024-11-25 13:31:00,lunch,True,,Android
101871,MTR,Pune,South Indian,395.94,48.0,,2024-11-23 14:15:00,lunch,False,61.33,iOS
100449,Empire Restaurant,Mumbai,Biryani,543.0,51.0,4.7,2024-12-08 14:42:00,lunch,False,47.06,Android
101929,Burger King,Hyderabad,Burger,348.34,36.0,4.0,2024-11-30 15:13:00,snacks,False,14.1,iOS
100328,Bawarchi,Hyderabad,Biryani,432.69,19.0,3.3,2024-11-26 23:41:00,dinner,False,17.95,Android
100318,Udupi Palace,Bangalore,South Indian,310.25,65.0,4.0,2024-11-10 07:25:00,breakfast,False,,iOS
101553,Dominos,Pune,Pizza,210.54,47.0,3.6,2024-12-23 19:51:00,dinner,True,,iOS
100527,Dhaba Express,Delhi,North Indian,318.49,48.0,3.5,2024-10-31 21:49:00,dinner,True,10.25,Android
100088,Burgerama,Hyderabad,Burger,506.48,22.0,5.0,2024-10-24 16:54:00,snacks,False,85.7,Android
101623,Punjab Grill,Hyderabad,North Indian,296.17,48.0,3.6,2024-10-04 20:15:00,dinner,True,,Android
100149,China Town,Bangalore,Chinese,302.95,52.0,3.8,2024-12-24 22:04:00,dinner,False,61.94,iOS
101649,Pizza Hut,Pune,Pizza,171.1,47.0,3.8,2024-11-12 17:35:00,snacks,True,,Android
101227,Moti Mahal,Delhi,North Indian,165.24,40.0,4.1,2024-11-30 17:36:00,snacks,False,66.95,Web
101681,Baskin Robbins,Mumbai,Desserts,334.81,29.0,,2024-10-04 14:16:00,lunch,False,72.87,Web
100366,Behrouz Biryani,Delhi,Biryani,311.85,,3.7,2024-12-28 19:24:00,dinner,False,114.84,iOS
100590,The Burger Club,Bangalore,Burger,900.0,46.0,3.8,2024-11-04 19:09:00,dinner,False,,iOS
101534,Dhaba Express,Mumbai,North Indian,229.91,30.0,,2024-10-30 23:36:00,dinner,True,69.12,Android
100199,China Town,Kolkata,Chinese,641.39,,4.3,2024-10-26 14:55:00,lunch,False,,Android
101930,Bawarchi,Bangalore,Biryani,137.81,22.0,4.1,2024-10-12 22:55:00,dinner,True,29.95,Android
100193,Wat-A-Burger,Ahmedabad,Burger,207.88,55.0,3.9,2024-12-02 15:46:00,,False,,iOS
100405,Burgerama,Mumbai,Burger,282.39,44.0,5.0,2024-12-11 23:35:00,dinner,False,105.61,Android
101603,Dhaba Express,Mumbai,North Indian,605.66,,3.6,2024-11-15 14:48:00,lunch,False,85.71,iOS
101893,McDonald's,Pune,Burger,366.45,,4.0,2024-10-16 18:52:00,snacks,False,19.94,iOS
100484,Behrouz Biryani,Hyderabad,Biryani,281.29,39.0,,2024-10-06 16:16:00,snacks,False,108.97,Android
101482,La Pino'z,Bangalore,Pizza,900.0,37.0,4.6,2024-11-16 12:37:00,lunch,False,32.58,Android
100792,Hard Rock Cafe,Hyderabad,Continental,629.94,42.0,4.5,2024-11-12 21:10:00,dinner,False,,Android
100800,Barbeque Nation,Ahmedabad,North Indian,325.8,39.0,3.1,2024-12-07 15:38:00,snacks,False,,iOS
100385,Saffron,Chennai,North Indian,268.28,47.0,,2024-10-30 22:03:00,dinner,False,,Android
100751,Udupi Palace,Bangalore,South Indian,587.0,49.0,3.0,2024-11-13 12:30:00,lunch,False,55.63,Android
100423,Naturals Ice Cream,Bangalore,Desserts,270.54,30.0,4.2,2024-12-28 15:35:00,snacks,True,31.61,Android
100315,Smoke House Deli,Kolkata,Continental,598.7,43.0,3.5,2024-10-05 20:10:00,dinner,False,75.71,Android
101022,Udupi Palace,Mumbai,South Indian,392.48,20.0,3.9,2024-10-05 12:47:00,lunch,True,,iOS
100544,Oven Story,Chennai,Pizza,432.06,15.0,3.5,2024-10-14 12:00:00,lunch,False,21.95,Android
100914,Bay Leaf,Delhi,Seafood,460.31,52.0,3.9,2024-11-10 14:09:00,lunch,True,,Android
100663,Saffron,Hyderabad,North Indian,382.81,32.0,4.0,2024-10-08 17:29:00,snacks,True,109.06,Android
100903,Paradise Biryani,Bangalore,Biryani,145.21,41.0,4.7,2024-10-15 13:16:00,lunch,True,61.26,Android
101529,Bay Leaf,Pune,Seafood,315.2,25.0,3.0,2024-12-13 14:05:00,lunch,False,,iOS
100686,Empire Restaurant,Hyderabad,Biryani,900.0,15.0,4.7,2024-11-19 13:12:00,lunch,False,,Android
101705,Chai Point,Delhi,Beverages,365.35,41.0,3.6,2024-12-21 20:42:00,dinner,False,,Android
100160,Theobroma,Chennai,Desserts,184.06,40.0,3.2,2024-10-09 15:54:00,snacks,False,90.76,iOS
101000,Eatfit,Delhi,Healthy,268.41,,,2024-10-19 17:26:00,snacks,False,25.88,iOS
101320,Theobroma,Bangalore,Desserts,269.8,54.0,3.4,2024-10-27 18:08:00,snacks,False,29.12,Web
101807,Nandhini,Chennai,South Indian,603.89,49.0,3.9,2024-12-08 13:24:00,lunch,False,43.44,iOS
100203,MTR,Bangalore,South Indian,591.52,34.0,3.9,2024-10-28 12:14:00,lunch,False,,Web
101024,Murugan Idli Shop,Surat,South Indian,494.62,39.0,4.2,2024-10-21 21:26:00,dinner,True,,iOS
101651,Naturals Ice Cream,Bangalore,Desserts,303.33,45.0,3.2,2024-10-14 23:57:00,dinner,True,64.68,Android
101852,Dum Pukht,Pune,Biryani,162.4,50.0,3.9,2024-11-19 19:52:00,dinner,False,92.48,iOS
100113,Moti Mahal,Ahmedabad,North Indian,416.66,39.0,4.5,2024-11-02 09:23:00,breakfast,False,,Web
101837,Starbucks,Bangalore,Beverages,154.69,52.0,3.7,2024-11-22 21:21:00,dinner,False,65.3,iOS
101253,Oven Story,Bangalore,Pizza,532.51,29.0,3.8,2024-12-06 22:32:00,dinner,False,93.13,Android
100981,Murugan Idli Shop,Mumbai,South Indian,900.0,42.0,3.7,2024-12-14 22:06:00,dinner,False,29.27,Android
100923,Wraps N Rolls,Kolkata,Rolls & Wraps,345.15,55.0,3.6,2024-12-10 17:19:00,snacks,False,,Android
101790,The Table,Delhi,Continental,530.1,25.0,4.1,2024-10-24 12:38:00,lunch,False,,iOS
101615,Nandhini,Mumbai,South Indian,302.68,26.0,3.2,2024-10-04 13:10:00,,False,98.25,Android
101439,Chai Point,Mumbai,Beverages,495.07,45.0,4.5,2024-12-06 08:26:00,breakfast,False,,Android
101262,China Town,Pune,Chinese,537.21,49.0,4.1,2024-11-08 22:52:00,dinner,True,,Android
100816,Baskin Robbins,Delhi,Desserts,289.29,38.0,5.0,2024-12-17 19:44:00,dinner,False,,Android
101385,Empire Restaurant,Chennai,Biryani,270.44,28.0,4.6,2024-11-16 16:25:00,snacks,False,64.04,iOS
101310,Mainland China,Pune,Chinese,80.0,43.0,3.4,2024-11-11 21:00:00,dinner,False,64.04,Android
100680,Wok To Walk,Kolkata,Chinese,668.29,,3.5,2024-10-04 18:28:00,snacks,True,,iOS
101094,Frankie Express,Delhi,Rolls & Wraps,138.67,57.0,,2024-11-30 12:57:00,lunch,True,41.9,Android
100081,Empire Restaurant,Kolkata,Biryani,268.38,57.0,3.9,2024-12-26 22:28:00,dinner,False,,Android
101891,Naturals Ice Cream,Bangalore,Desserts,335.15,46.0,3.9,2024-12-04 20:18:00,dinner,False,51.09,Android
101800,La Pino'z,Bangalore,Pizza,247.28,31.0,2.8,2024-11-19 12:54:00,lunch,False,81.9,Android
101557,Saffron,Hyderabad,North Indian,83.51,28.0,,2024-12-16 13:12:00,lunch,False,51.7,Android
100753,Punjab Grill,Hyderabad,North Indian,372.97,43.0,4.3,2024-11-24 23:22:00,dinner,False,,Android
101566,Theobroma,Delhi,Desserts,520.68,26.0,4.0,2024-10-28 08:33:00,breakfast,True,,Web
101055,Burgerama,Kochi,Burger,404.67,55.0,4.5,2024-10-30 12:10:00,lunch,False,91.22,Android
100243,La Pino'z,Ahmedabad,Pizza,361.85,43.0,3.4,2024-10-30 21:00:00,dinner,True,,iOS
101577,Dhaba Express,Bangalore,North Indian,259.56,43.0,3.5,2024-11-27 23:41:00,dinner,False,94.5,iOS
100642,Paradise Biryani,Mumbai,Biryani,561.24,31.0,3.3,2024-11-08 14:49:00,lunch,False,,iOS
100697,Wat-A-Burger,Mumbai,Burger,346.35,37.0,4.9,2024-12-22 15:49:00,snacks,False,,iOS
100210,Chai Point,Bangalore,Beverages,539.77,35.0,4.3,2024-11-22 10:08:00,breakfast,False,,Android
101163,Moti Mahal,Mumbai,North Indian,900.0,,3.7,2024-12-09 14:32:00,lunch,True,,iOS
100771,Behrouz Biryani,Bangalore,Biryani,174.86,53.0,4.1,2024-11-07 10:13:00,breakfast,True,108.38,Android
101783,Bawarchi,Delhi,Biryani,167.44,55.0,,2024-12-17 15:30:00,snacks,True,,Web
100436,Saravana Bhavan,Chennai,South Indian,409.92,58.0,4.7,2024-12-11 12:54:00,lunch,True,,iOS
101064,Joey's Pizza,Delhi,Pizza,508.83,29.0,3.9,2024-10-14 12:29:00,lunch,False,98.77,iOS
100975,Udupi Palace,Bangalore,South Indian,204.93,,4.1,2024-10-05 14:31:00,lunch,False,95.68,iOS
100552,Bawarchi,Kolkata,Biryani,146.51,38.0,,2024-11-03 08:21:00,breakfast,False,,iOS
101977,Saravana Bhavan,Mumbai,South Indian,225.4,37.0,,2024-11-01 09:21:00,breakfast,True,,Web
101692,Chinese Box,Delhi,Chinese,546.76,,,2024-10-27 14:18:00,lunch,False,,Web
101014,Udupi Palace,Bangalore,South Indian,749.64,42.0,3.8,2024-12-02 15:34:00,snacks,True,61.33,Android
101953,Oh Calcutta,Hyderabad,Seafood,367.77,18.0,4.1,2024-11-04 19:17:00,dinner,False,,iOS
100467,Murugan Idli Shop,Mumbai,South Indian,792.57,37.0,4.6,2024-11-07 13:46:00,lunch,False,,iOS
101497,Raw Pressery Kitchen,Hyderabad,Healthy,373.22,45.0,,2024-12-21 16:55:00,snacks,False,,Android
101325,Baskin Robbins,Surat,Desserts,602.37,29.0,3.2,2024-10-24 10:55:00,breakfast,True,29.71,Android
100278,The Wok,Hyderabad,Chinese,141.66,43.0,4.2,2024-10-19 13:31:00,lunch,True,109.15,Android
101070,McDonald's,Mumbai,Burger,357.49,37.0,4.3,2024-10-27 08:41:00,breakfast,True,19.3,Android
101018,MTR,Hyderabad,South Indian,140.52,19.0,4.6,2024-12-10 13:34:00,lunch,False,34.99,Android
101341,Green Bowl,Mumbai,Healthy,278.3,67.0,3.7,2024-10-25 23:45:00,dinner,True,,Web
100723,La Folie,Bangalore,Desserts,613.2,40.0,4.0,2024-10-16 13:51:00,lunch,True,,iOS
101987,Empire Restaurant,Chennai,Biryani,252.95,,4.0,2024-10-21 18:43:00,snacks,True,,iOS
100787,Coastal Kitchen,Hyderabad,Seafood,356.57,47.0,3.9,2024-12-12 19:37:00,,False,61.73,Web
101634,MTR,Pune,South Indian,531.02,27.0,,2024-11-02 12:01:00,lunch,False,,Web
101328,China Town,Pune,Chinese,423.05,28.0,4.7,2024-10-11 14:10:00,lunch,True,,iOS
101396,Social,Pune,Continental,171.66,31.0,3.8,2024-12-14 14:41:00,lunch,False,114.46,Android
101322,Empire Restaurant,Bangalore,Biryani,3760.46,42.0,3.6,2024-11-23 12:21:00,lunch,True,106.41,iOS
100907,Oh Calcutta,Pune,Seafood,183.98,48.0,3.2,2024-11-10 21:30:00,dinner,True,,Android
100564,Behrouz Biryani,Bangalore,Biryani,581.34,49.0,4.1,2024-11-11 10:24:00,breakfast,False,,iOS
100389,McDonald's,Pune,Burger,439.91,,4.2,2024-11-26 09:52:00,,False,,Android
100023,Blue Tokai,Mumbai,Beverages,271.57,42.0,4.6,2024-12-05 20:25:00,dinner,True,,Web
101241,MTR,Kolkata,South Indian,516.7,29.0,5.0,2024-10-17 21:20:00,dinner,False,,iOS
100125,Smoke House Deli,Mumbai,Continental,231.09,52.0,,2024-10-10 21:01:00,dinner,True,101.53,iOS
101495,Burgerama,Hyderabad,Burger,177.64,-28.0,3.3,2024-10-29 17:07:00,snacks,True,101.08,Web
100774,China Town,Delhi,Chinese,650.19,49.0,4.8,2024-11-21 21:57:00,dinner,False,,Android
100881,Murugan Idli Shop,Mumbai,South Indian,500.14,,3.9,2024-11-21 13:55:00,lunch,True,118.11,iOS
101145,Barbeque Nation,Mumbai,North Indian,4967.4,36.0,,2024-12-06 13:28:00,lunch,False,,Web
101167,Blue Tokai,Kolkata,Beverages,281.27,58.0,,2024-10-03 13:01:00,lunch,False,,Web
100051,Wok To Walk,Jaipur,Chinese,176.47,29.0,4.3,2024-12-03 21:12:00,dinner,True,,Android
101694,Dhaba Express,Bangalore,North Indian,900.0,25.0,4.5,2024-12-28 17:10:00,snacks,False,79.58,iOS
101479,The Wok,Pune,Chinese,286.27,30.0,4.1,2024-11-30 22:11:00,dinner,False,44.5,Web
101106,Murugan Idli Shop,Bangalore,South Indian,492.62,47.0,4.8,2024-12-26 13:13:00,lunch,True,59.0,Android
100704,Empire Restaurant,Bangalore,Biryani,512.07,46.0,3.9,2024-10-19 15:19:00,snacks,True,37.4,Android
100483,Tea Trails,Delhi,Beverages,488.93,15.0,4.1,2024-11-27 16:22:00,snacks,True,,iOS
101146,Nandhini,Kolkata,South Indian,272.61,64.0,,2024-12-28 20:09:00,dinner,False,28.91,iOS
101945,Dum Pukht,Pune,Biryani,350.72,39.0,4.2,2024-12-20 22:47:00,dinner,False,,Android
100067,Dhaba Express,Bangalore,North Indian,230.34,45.0,3.8,2024-10-12 12:32:00,,False,,Android
101749,Saravana Bhavan,Pune,South Indian,202.31,57.0,,2024-12-23 20:29:00,dinner,True,,Android
100734,The Fish Shack,Delhi,Seafood,640.32,53.0,4.0,2024-10-04 23:38:00,dinner,True,52.08,Android
101814,La Pino'z,Bangalore,Pizza,320.58,45.0,5.0,2024-12-01 13:05:00,lunch,True,33.59,Android
100802,Tea Trails,Bangalore,Beverages,299.2,39.0,3.9,2024-11-26 08:41:00,breakfast,False,17.22,Android
101711,Paradise Biryani,Bangalore,Biryani,328.07,28.0,4.3,2024-12-29 14:50:00,lunch,True,84.29,Android
101491,Paradise Biryani,Mumbai,Biryani,218.65,36.0,3.9,2024-12-27 12:24:00,lunch,True,,Android
100908,Punjab Grill,Mumbai,North Indian,618.53,28.0,4.0,2024-11-07 14:44:00,lunch,False,,iOS
